State,ZipCode,TaxRegionName,CombinedRate
OK,73835,"CAMARGO TOWN",0.1025
OK,73838,"MAJOR COUNTY",0.0525
OK,73840,"FARGO TOWN",0.095
OK,73841,"FORT SUPPLY TOWN",0.08825
OK,73842,"FREEDOM TOWN",0.07
OK,73843,"GAGE TOWN",0.095
OK,73844,"BEAVER COUNTY",0.065
OK,73848,"LAVERNE TOWN",0.0875
OK,73851,"HARPER COUNTY",0.065
OK,73852,"MOORELAND TOWN",0.08825
OK,73853,"WOODWARD COUNTY",0.05825
OK,73855,"HARPER COUNTY",0.065
OK,73857,"WOODWARD COUNTY",0.05825
OK,73858,"SHATTUCK TOWN",0.095
OK,73859,"VICI TOWN",0.1025
OK,73860,WAYNOKA,0.09
OK,73901,"TEXAS COUNTY",0.055
OK,73931,"BEAVER COUNTY",0.065
OK,73932,BEAVER,0.095
OK,73933,BOISE,0.095
OK,73937,"CIMARRON COUNTY",0.065
OK,73938,"FORGAN TOWN",0.095
OK,73939,GOODWELL,0.085
OK,73942,GUYMON,0.095
OK,73944,GUYMON,0.095
OK,73945,HOOKER,0.095
OK,73946,"CIMARRON COUNTY",0.065
OK,73947,"KEYES TOWN",0.085
OK,73949,"TEXHOMA TOWN",0.085
OK,73950,"BEAVER COUNTY",0.065
OK,73951,"TYRONE TOWN",0.085
OK,74001,"AVANT TOWN",0.0775
OK,74002,"OSAGE COUNTY",0.0575
OK,74003,"BARTLESVILLE (WASHINGTON CO)",0.089
OK,74004,"BARTLESVILLE (WASHINGTON CO)",0.089
OK,74005,"BARTLESVILLE (WASHINGTON CO)",0.089
OK,74006,"BARTLESVILLE (WASHINGTON CO)",0.089
OK,74008,"BIXBY (TULSA CO)",0.08917
OK,74010,"CREEK COUNTY",0.055
OK,74011,"BROKEN ARROW (TULSA CO)",0.08417
OK,74012,"BROKEN ARROW (TULSA CO)",0.08417
OK,74013,"BROKEN ARROW (TULSA CO)",0.08417
OK,74014,"WAGONER COUNTY",0.058
OK,74015,"CATOOSA (ROGERS CO)",0.09583
OK,74016,"ROGERS COUNTY",0.06333
OK,74017,CLAREMORE,0.09333
OK,74018,CLAREMORE,0.09333
OK,74019,"ROGERS COUNTY",0.06333
OK,74020,CLEVELAND,0.1
OK,74021,"COLLINSVILLE (TULSA CO)",0.09167
OK,74022,"WASHINGTON COUNTY",0.055
OK,74023,CUSHING,0.09313
OK,74026,"DAVENPORT TOWN",0.095
OK,74027,"DELAWARE TOWN",0.085
OK,74028,"CREEK COUNTY",0.055
OK,74029,DEWEY,0.085
OK,74030,"DRUMRIGHT (CREEK CO)",0.1
OK,74031,"FOYIL TOWN",0.10333
OK,74032,"PAYNE COUNTY",0.05313
OK,74033,GLENPOOL,0.09417
OK,74034,"HALLETT TOWN",0.11
OK,74035,HOMINY,0.0925
OK,74036,"ROGERS COUNTY",0.06333
OK,74037,JENKS,0.08417
OK,74038,"PAWNEE COUNTY",0.065
OK,74039,"CREEK COUNTY",0.055
OK,74041,"KIEFER TOWN",0.095
OK,74042,"LENAPAH TOWN",0.085
OK,74043,"TULSA COUNTY",0.05417
OK,74044,"CREEK COUNTY",0.055
OK,74045,"PAWNEE COUNTY",0.065
OK,74046,"CREEK COUNTY",0.055
OK,74047,"OKMULGEE COUNTY",0.0575
OK,74048,NOWATA,0.095
OK,74050,"TULSA COUNTY",0.05417
OK,74051,"WASHINGTON COUNTY",0.055
OK,74052,OILTON,0.105
OK,74053,"ROGERS COUNTY",0.06333
OK,74054,"OSAGE COUNTY",0.0575
OK,74055,"OWASSO (TULSA CO)",0.08917
OK,74056,PAWHUSKA,0.0875
OK,74058,"PAWNEE COUNTY",0.065
OK,74059,"PAYNE COUNTY",0.05313
OK,74060,"PRUE TOWN",0.0875
OK,74061,"WASHINGTON COUNTY",0.055
OK,74062,"PAYNE COUNTY",0.05313
OK,74063,"SAND SPRINGS (TULSA CO)",0.08917
OK,74066,"SAPULPA (CREEK CO)",0.095
OK,74067,"SAPULPA (CREEK CO)",0.095
OK,74068,"SHAMROCK TOWN",0.085
OK,74070,"OSAGE COUNTY",0.0575
OK,74071,"SLICK TOWN",0.085
OK,74072,"SOUTH COFFEYVILLE",0.085
OK,74073,"OSAGE COUNTY",0.0575
OK,74074,STILLWATER,0.08813
OK,74075,STILLWATER,0.08813
OK,74076,STILLWATER,0.08813
OK,74077,STILLWATER,0.08813
OK,74078,STILLWATER,0.08813
OK,74079,STROUD,0.095
OK,74080,"ROGERS COUNTY",0.06333
OK,74081,"PAWNEE COUNTY",0.065
OK,74082,"VERA TOWN",0.075
OK,74083,"WANN TOWN",0.085
OK,74084,"OSAGE COUNTY",0.0575
OK,74085,"PAYNE COUNTY",0.05313
OK,74101,"TULSA (TULSA CO)",0.08517
OK,74103,"TULSA (TULSA CO)",0.08517
OK,74104,"TULSA (TULSA CO)",0.08517
OK,74105,"TULSA (TULSA CO)",0.08517
OK,74106,"TULSA (TULSA CO)",0.08517
OK,74107,"TULSA (TULSA CO)",0.08517
OK,74108,"TULSA (TULSA CO)",0.08517
OK,74110,"TULSA (TULSA CO)",0.08517
OK,74112,"TULSA (TULSA CO)",0.08517
OK,74114,"TULSA (TULSA CO)",0.08517
OK,74115,"TULSA (TULSA CO)",0.08517
OK,74116,"TULSA (TULSA CO)",0.08517
OK,74117,"TULSA COUNTY",0.05417
OK,74119,"TULSA (TULSA CO)",0.08517
OK,74120,"TULSA (TULSA CO)",0.08517
OK,74126,"TULSA (TULSA CO)",0.08517
OK,74127,"TULSA (TULSA CO)",0.08517
OK,74128,"TULSA (TULSA CO)",0.08517
OK,74129,"TULSA (TULSA CO)",0.08517
OK,74130,"TULSA COUNTY",0.05417
OK,74131,"CREEK COUNTY",0.055
OK,74132,"TULSA (TULSA CO)",0.08517
OK,74133,"TULSA (TULSA CO)",0.08517
OK,74134,"TULSA (TULSA CO)",0.08517
OK,74135,"TULSA (TULSA CO)",0.08517
OK,74136,"TULSA (TULSA CO)",0.08517
OK,74137,"TULSA (TULSA CO)",0.08517
OK,74141,"TULSA (TULSA CO)",0.08517
OK,74145,"TULSA (TULSA CO)",0.08517
OK,74146,"TULSA (TULSA CO)",0.08517
OK,74147,"TULSA (TULSA CO)",0.08517
OK,74148,"TULSA (TULSA CO)",0.08517
OK,74149,"TULSA (TULSA CO)",0.08517
OK,74150,"TULSA (TULSA CO)",0.08517
OK,74152,"TULSA (TULSA CO)",0.08517
OK,74153,"TULSA (TULSA CO)",0.08517
OK,74155,"TULSA (TULSA CO)",0.08517
OK,74156,"TULSA (TULSA CO)",0.08517
OK,74157,"TULSA (TULSA CO)",0.08517
OK,74158,"TULSA (TULSA CO)",0.08517
OK,74159,"TULSA (TULSA CO)",0.08517
OK,74169,"TULSA (TULSA CO)",0.08517
OK,74170,"TULSA (TULSA CO)",0.08517
OK,74171,"TULSA (TULSA CO)",0.08517
OK,74172,"TULSA (TULSA CO)",0.08517
OK,74182,"TULSA (TULSA CO)",0.08517
OK,74186,"TULSA (TULSA CO)",0.08517
OK,74187,"TULSA (TULSA CO)",0.08517
OK,74192,"TULSA (TULSA CO)",0.08517
OK,74193,"TULSA (TULSA CO)",0.08517
OK,74301,"CRAIG COUNTY",0.065
OK,74330,"MAYES COUNTY",0.06
OK,74331,"DELAWARE COUNTY",0.059
OK,74332,"CRAIG COUNTY",0.065
OK,74333,"CRAIG COUNTY",0.065
OK,74335,"OTTAWA COUNTY",0.0585
OK,74337,"MAYES COUNTY",0.06
OK,74338,"DELAWARE COUNTY",0.059
OK,74339,COMMERCE,0.0985
OK,74340,"DISNEY TOWN",0.09875
OK,74342,"DELAWARE COUNTY",0.059
OK,74343,"OTTAWA COUNTY",0.0585
OK,74344,"DELAWARE COUNTY",0.059
OK,74345,GROVE,0.093
OK,74346,"DELAWARE COUNTY",0.059
OK,74347,"DELAWARE COUNTY",0.059
OK,74349,"KETCHUM TOWN",0.095
OK,74350,"LANGLEY TOWN",0.09
OK,74352,"MAYES COUNTY",0.06
OK,74354,MIAMI,0.095
OK,74358,"NORTH MIAMI TOWN",0.0885
OK,74359,"OAKS (DELAWARE CO)",0.089
OK,74360,"OTTAWA COUNTY",0.0585
OK,74361,"MAYES COUNTY",0.06
OK,74363,"OTTAWA COUNTY",0.0585
OK,74364,"DELAWARE COUNTY",0.059
OK,74365,"MAYES COUNTY",0.06
OK,74366,"MAYES COUNTY",0.06
OK,74367,"MAYES COUNTY",0.06
OK,74368,"DELAWARE COUNTY",0.059
OK,74369,"CRAIG COUNTY",0.065
OK,74370,"OTTAWA COUNTY",0.0585
OK,74401,MUSKOGEE,0.0915
OK,74402,MUSKOGEE,0.0915
OK,74403,MUSKOGEE,0.0915
OK,74421,"OKMULGEE COUNTY",0.0575
OK,74422,"OKMULGEE COUNTY",0.0575
OK,74423,"BRAGGS TOWN",0.0815
OK,74425,"PITTSBURG COUNTY",0.06
OK,74426,CHECOTAH,0.105
OK,74427,"CHEROKEE COUNTY",0.0625
OK,74428,"COUNCIL HILL TOWN",0.0715
OK,74429,"WAGONER COUNTY",0.058
OK,74430,"CROWDER TOWN",0.1
OK,74431,"DEWAR TOWN",0.0975
OK,74432,EUFAULA,0.1
OK,74434,"CHEROKEE COUNTY",0.0625
OK,74435,"GORE TOWN",0.09917
OK,74436,"HASKELL TOWN",0.095
OK,74437,HENRYETTA,0.0975
OK,74438,"MCINTOSH COUNTY",0.065
OK,74439,"BRAGGS TOWN",0.0815
OK,74441,"CHEROKEE COUNTY",0.0625
OK,74442,"PITTSBURG COUNTY",0.06
OK,74444,"CHEROKEE COUNTY",0.0625
OK,74445,"OKMULGEE COUNTY",0.0575
OK,74446,"OKAY TOWN",0.098
OK,74447,OKMULGEE,0.0975
OK,74450,"MUSKOGEE COUNTY",0.0515
OK,74451,"CHEROKEE COUNTY",0.0625
OK,74452,"CHEROKEE COUNTY",0.0625
OK,74454,"WAGONER COUNTY",0.058
OK,74455,"PORUM TOWN",0.0915
OK,74456,"OKMULGEE COUNTY",0.0575
OK,74457,"CHEROKEE COUNTY",0.0625
OK,74458,"WAGONER COUNTY",0.058
OK,74459,"RENTIESVILLE TOWN",0.105
OK,74460,"SCHULTER TOWN",0.0625
OK,74461,"MCINTOSH COUNTY",0.065
OK,74462,STIGLER,0.095
OK,74463,"MUSKOGEE COUNTY",0.0515
OK,74464,TAHLEQUAH,0.095
OK,74465,TAHLEQUAH,0.095
OK,74467,WAGONER,0.088
OK,74468,"WAINWRIGHT TOWN",0.0915
OK,74469,"WARNER TOWN",0.0915
OK,74470,"WEBBERS FALLS TOWN",0.0865
OK,74471,"CHEROKEE COUNTY",0.0625
OK,74472,"WHITEFIELD TOWN",0.095
OK,74501,MCALESTER,0.095
OK,74521,"PUSHMATAHA COUNTY",0.065
OK,74522,"ALDERSON TOWN",0.08
OK,74523,ANTLERS,0.1
OK,74525,ATOKA,0.095
OK,74528,"PITTSBURG COUNTY",0.06
OK,74529,"PITTSBURG COUNTY",0.06
OK,74530,"JOHNSTON COUNTY",0.06
OK,74531,"HUGHES COUNTY",0.0475
OK,74533,"ATOKA COUNTY",0.065
OK,74534,"COAL COUNTY",0.065
OK,74535,"COAL COUNTY",0.065
OK,74536,"CLAYTON TOWN",0.105
OK,74538,COALGATE,0.095
OK,74540,"ATOKA COUNTY",0.065
OK,74543,"PUSHMATAHA COUNTY",0.065
OK,74545,"LATIMER COUNTY",0.0625
OK,74546,HAILEYVILLE,0.09
OK,74547,HARTSHORNE,0.0925
OK,74549,"LEFLORE COUNTY",0.065
OK,74552,"HASKELL COUNTY",0.065
OK,74553,"KIOWA TOWN",0.11
OK,74554,KREBS,0.1
OK,74555,"ATOKA COUNTY",0.065
OK,74556,LEHIGH,0.085
OK,74557,"PUSHMATAHA COUNTY",0.065
OK,74558,"PUSHMATAHA COUNTY",0.065
OK,74559,"LATIMER COUNTY",0.0625
OK,74560,"PITTSBURG COUNTY",0.06
OK,74561,"PITTSBURG COUNTY",0.06
OK,74562,"RATTAN TOWN",0.1
OK,74563,"LATIMER COUNTY",0.0625
OK,74565,"SAVANNA TOWN",0.11
OK,74567,"PUSHMATAHA COUNTY",0.065
OK,74569,"ATOKA COUNTY",0.065
OK,74570,"PITTSBURG COUNTY",0.06
OK,74571,"TALIHINA TOWN",0.095
OK,74572,TUPELO,0.095
OK,74574,"LATIMER COUNTY",0.0625
OK,74576,"PITTSBURG COUNTY",0.06
OK,74577,"LEFLORE COUNTY",0.065
OK,74578,"LATIMER COUNTY",0.0625
OK,74601,PONCA,0.08667
OK,74602,PONCA,0.08667
OK,74604,PONCA,0.08667
OK,74630,"NOBLE COUNTY",0.06
OK,74631,BLACKWELL,0.09167
OK,74632,"KAY COUNTY",0.05167
OK,74633,"OSAGE COUNTY",0.0575
OK,74636,"GRANT COUNTY",0.0575
OK,74637,"FAIRFAX TOWN",0.0875
OK,74640,"GARFIELD COUNTY",0.0485
OK,74641,"KAY COUNTY",0.05167
OK,74643,"LAMONT TOWN",0.0975
OK,74644,"NOBLE COUNTY",0.06
OK,74646,"KAY COUNTY",0.05167
OK,74647,"KAY COUNTY",0.05167
OK,74650,"RALSTON TOWN",0.095
OK,74651,"NOBLE COUNTY",0.06
OK,74652,"OSAGE COUNTY",0.0575
OK,74653,TONKAWA,0.09667
OK,74701,DURANT,0.09375
OK,74702,DURANT,0.09375
OK,74720,"ACHILLE TOWN",0.08
OK,74721,"BRYAN COUNTY",0.05
OK,74722,"MCCURTAIN COUNTY",0.0625
OK,74723,"BRYAN COUNTY",0.05
OK,74724,"MCCURTAIN COUNTY",0.0625
OK,74726,"BRYAN COUNTY",0.05
OK,74727,"BOSWELL TOWN",0.095
OK,74728,"BROKEN BOW",0.0925
OK,74729,"BRYAN COUNTY",0.05
OK,74730,"BRYAN COUNTY",0.05
OK,74731,"BRYAN COUNTY",0.05
OK,74733,"BRYAN COUNTY",0.05
OK,74734,"MCCURTAIN COUNTY",0.0625
OK,74735,"FORT TOWSON TOWN",0.1
OK,74736,"MCCURTAIN COUNTY",0.0625
OK,74737,"MCCURTAIN COUNTY",0.0625
OK,74738,"CHOCTAW COUNTY",0.065
OK,74740,"HAWORTH TOWN",0.0975
OK,74741,"BRYAN COUNTY",0.05
OK,74743,HUGO,0.1
OK,74745,IDABEL,0.0925
OK,74748,"JOHNSTON COUNTY",0.06
OK,74750,"MILLERTON TOWN",0.0925
OK,74752,"MCCURTAIN COUNTY",0.0625
OK,74753,"BRYAN COUNTY",0.05
OK,74754,"MCCURTAIN COUNTY",0.0625
OK,74755,"MCCURTAIN COUNTY",0.0625
OK,74756,"SAWYER TOWN",0.075
OK,74759,"SOPER TOWN",0.085
OK,74760,"CHOCTAW COUNTY",0.065
OK,74761,"CHOCTAW COUNTY",0.065
OK,74764,"VALLIANT TOWN",0.0925
OK,74766,"WRIGHT TOWN",0.0925
OK,74801,SHAWNEE,0.085
OK,74802,SHAWNEE,0.085
OK,74804,SHAWNEE,0.085
OK,74820,ADA,0.09375
OK,74821,ADA,0.09375
OK,74824,"LINCOLN COUNTY",0.055
OK,74825,"ALLEN (PONTOTOC CO)",0.08375
OK,74826,"POTTAWATOMIE COUNTY",0.055
OK,74827,"HUGHES COUNTY",0.0475
OK,74829,"BOLEY TOWN",0.0875
OK,74830,"BOWLEGS TOWN",0.0875
OK,74831,"MCCLAIN COUNTY",0.05
OK,74832,"CARNEY TOWN",0.095
OK,74833,"CASTLE TOWN",0.0875
OK,74834,"LINCOLN COUNTY",0.055
OK,74836,"JOHNSTON COUNTY",0.06
OK,74837,"CROMWELL TOWN",0.0875
OK,74839,"HUGHES COUNTY",0.0475
OK,74840,"POTTAWATOMIE COUNTY",0.055
OK,74842,"PONTOTOC COUNTY",0.05375
OK,74843,"PONTOTOC COUNTY",0.05375
OK,74844,"FRANCIS TOWN",0.08375
OK,74845,"HANNA TOWN",0.105
OK,74848,HOLDENVILLE,0.0975
OK,74849,KONAWA,0.0975
OK,74850,"LAMAR TOWN",0.0775
OK,74851,"MCLOUD TOWN",0.095
OK,74852,"POTTAWATOMIE COUNTY",0.055
OK,74854,"MAUD (POTTAWATOMIE CO)",0.095
OK,74855,"LINCOLN COUNTY",0.055
OK,74856,"JOHNSTON COUNTY",0.06
OK,74857,"OKLAHOMA CITY (CLEVELAND CO)",0.08625
OK,74859,OKEMAH,0.0925
OK,74860,"OKFUSKEE COUNTY",0.0575
OK,74864,PRAGUE,0.095
OK,74865,"PONTOTOC COUNTY",0.05375
OK,74866,"POTTAWATOMIE COUNTY",0.055
OK,74867,"SEMINOLE COUNTY",0.0575
OK,74868,SEMINOLE,0.0975
OK,74869,"LINCOLN COUNTY",0.055
OK,74871,"PONTOTOC COUNTY",0.05375
OK,74872,"STRATFORD TOWN",0.0925
OK,74873,TECUMSEH,0.085
OK,74875,"LINCOLN COUNTY",0.055
OK,74878,"POTTAWATOMIE COUNTY",0.055
OK,74880,"OKFUSKEE COUNTY",0.0575
OK,74881,"LINCOLN COUNTY",0.055
OK,74883,WETUMKA,0.0975
OK,74884,WEWOKA,0.0975
OK,74901,"ARKOMA TOWN",0.095
OK,74902,"POCOLA TOWN",0.105
OK,74930,"LEFLORE COUNTY",0.065
OK,74931,"CHEROKEE COUNTY",0.0625
OK,74932,"LEFLORE COUNTY",0.065
OK,74935,"FANSHAWE (LE FLORE CO)",0.095
OK,74936,"SEQUOYAH COUNTY",0.05917
OK,74937,"LEFLORE COUNTY",0.065
OK,74939,"LEFLORE COUNTY",0.065
OK,74940,"LEFLORE COUNTY",0.065
OK,74941,"HASKELL COUNTY",0.065
OK,74942,"LE FLORE TOWN",0.075
OK,74943,"HASKELL COUNTY",0.065
OK,74944,"HASKELL COUNTY",0.065
OK,74945,"MARBLE TOWN",0.08917
OK,74946,"MOFFETT TOWN",0.07917
OK,74947,"LEFLORE COUNTY",0.065
OK,74948,"SEQUOYAH COUNTY",0.05917
OK,74949,"LEFLORE COUNTY",0.065
OK,74951,"PANAMA TOWN",0.095
OK,74953,POTEAU,0.095
OK,74954,"ROLAND TOWN",0.09917
OK,74955,SALLISAW,0.09917
OK,74956,"LEFLORE COUNTY",0.065
OK,74957,"LEFLORE COUNTY",0.065
OK,74959,"LEFLORE COUNTY",0.065
OK,74960,STILWELL,0.0975
OK,74962,"SEQUOYAH COUNTY",0.05917
OK,74963,"MCCURTAIN COUNTY",0.0625
OK,74964,"WATTS TOWN",0.1025
OK,74965,"WESTVILLE TOWN",0.1
OK,74966,"LEFLORE COUNTY",0.065
OR,97001,"OREGON STATE",0
OR,97002,"OREGON STATE",0
OR,97003,"OREGON STATE",0
OR,97004,"OREGON STATE",0
OR,97005,"OREGON STATE",0
OR,97006,"OREGON STATE",0
OR,97007,"OREGON STATE",0
OR,97008,"OREGON STATE",0
OR,97009,"OREGON STATE",0
OR,97010,"OREGON STATE",0
OR,97011,"OREGON STATE",0
OR,97013,"OREGON STATE",0
OR,97014,"OREGON STATE",0
OR,97015,"OREGON STATE",0
OR,97016,"OREGON STATE",0
OR,97017,"OREGON STATE",0
OR,97018,"OREGON STATE",0
OR,97019,"OREGON STATE",0
OR,97020,"OREGON STATE",0
OR,97021,"OREGON STATE",0
OR,97022,"OREGON STATE",0
OR,97023,"OREGON STATE",0
OR,97024,"OREGON STATE",0
OR,97026,"OREGON STATE",0
OR,97027,"OREGON STATE",0
OR,97028,"OREGON STATE",0
OR,97029,"OREGON STATE",0
OR,97030,"OREGON STATE",0
OR,97031,"OREGON STATE",0
OR,97032,"OREGON STATE",0
OR,97033,"OREGON STATE",0
OR,97034,"OREGON STATE",0
OR,97035,"OREGON STATE",0
OR,97036,"OREGON STATE",0
OR,97037,"OREGON STATE",0
OR,97038,"OREGON STATE",0
OR,97039,"OREGON STATE",0
OR,97040,"OREGON STATE",0
OR,97041,"OREGON STATE",0
OR,97042,"OREGON STATE",0
OR,97044,"OREGON STATE",0
OR,97045,"OREGON STATE",0
OR,97048,"OREGON STATE",0
OR,97049,"OREGON STATE",0
OR,97050,"OREGON STATE",0
OR,97051,"OREGON STATE",0
OR,97053,"OREGON STATE",0
OR,97054,"OREGON STATE",0
OR,97055,"OREGON STATE",0
OR,97056,"OREGON STATE",0
OR,97057,"OREGON STATE",0
OR,97058,"OREGON STATE",0
OR,97060,"OREGON STATE",0
OR,97062,"OREGON STATE",0
OR,97063,"OREGON STATE",0
OR,97064,"OREGON STATE",0
OR,97065,"OREGON STATE",0
OR,97067,"OREGON STATE",0
OR,97068,"OREGON STATE",0
OR,97070,"OREGON STATE",0
OR,97071,"OREGON STATE",0
OR,97075,"OREGON STATE",0
OR,97078,"OREGON STATE",0
OR,97080,"OREGON STATE",0
OR,97086,"OREGON STATE",0
OR,97089,"OREGON STATE",0
OR,97101,"OREGON STATE",0
OR,97102,"OREGON STATE",0
OR,97103,"OREGON STATE",0
OR,97106,"OREGON STATE",0
OR,97107,"OREGON STATE",0
OR,97108,"OREGON STATE",0
OR,97109,"OREGON STATE",0
OR,97110,"OREGON STATE",0
OR,97111,"OREGON STATE",0
OR,97112,"OREGON STATE",0
OR,97113,"OREGON STATE",0
OR,97114,"OREGON STATE",0
OR,97115,"OREGON STATE",0
OR,97116,"OREGON STATE",0
OR,97117,"OREGON STATE",0
OR,97118,"OREGON STATE",0
OR,97119,"OREGON STATE",0
OR,97121,"OREGON STATE",0
OR,97122,"OREGON STATE",0
OR,97123,"OREGON STATE",0
OR,97124,"OREGON STATE",0
OR,97125,"OREGON STATE",0
OR,97127,"OREGON STATE",0
OR,97128,"OREGON STATE",0
OR,97130,"OREGON STATE",0
OR,97131,"OREGON STATE",0
OR,97132,"OREGON STATE",0
OR,97133,"OREGON STATE",0
OR,97134,"OREGON STATE",0
OR,97135,"OREGON STATE",0
OR,97136,"OREGON STATE",0
OR,97137,"OREGON STATE",0
OR,97138,"OREGON STATE",0
OR,97140,"OREGON STATE",0
OR,97141,"OREGON STATE",0
OR,97143,"OREGON STATE",0
OR,97144,"OREGON STATE",0
OR,97145,"OREGON STATE",0
OR,97146,"OREGON STATE",0
OR,97147,"OREGON STATE",0
OR,97148,"OREGON STATE",0
OR,97149,"OREGON STATE",0
OR,97201,"OREGON STATE",0
OR,97202,"OREGON STATE",0
OR,97203,"OREGON STATE",0
OR,97204,"OREGON STATE",0
OR,97205,"OREGON STATE",0
OR,97206,"OREGON STATE",0
OR,97207,"OREGON STATE",0
OR,97208,"OREGON STATE",0
OR,97209,"OREGON STATE",0
OR,97210,"OREGON STATE",0
OR,97211,"OREGON STATE",0
OR,97212,"OREGON STATE",0
OR,97213,"OREGON STATE",0
OR,97214,"OREGON STATE",0
OR,97215,"OREGON STATE",0
OR,97216,"OREGON STATE",0
OR,97217,"OREGON STATE",0
OR,97218,"OREGON STATE",0
OR,97219,"OREGON STATE",0
OR,97220,"OREGON STATE",0
OR,97221,"OREGON STATE",0
OR,97222,"OREGON STATE",0
OR,97223,"OREGON STATE",0
OR,97224,"OREGON STATE",0
OR,97225,"OREGON STATE",0
OR,97227,"OREGON STATE",0
OR,97228,"OREGON STATE",0
OR,97229,"OREGON STATE",0
OR,97230,"OREGON STATE",0
OR,97231,"OREGON STATE",0
OR,97232,"OREGON STATE",0
OR,97233,"OREGON STATE",0
OR,97236,"OREGON STATE",0
OR,97238,"OREGON STATE",0
OR,97239,"OREGON STATE",0
OR,97240,"OREGON STATE",0
OR,97242,"OREGON STATE",0
OR,97258,"OREGON STATE",0
OR,97266,"OREGON STATE",0
OR,97267,"OREGON STATE",0
OR,97268,"OREGON STATE",0
OR,97269,"OREGON STATE",0
OR,97280,"OREGON STATE",0
OR,97281,"OREGON STATE",0
OR,97282,"OREGON STATE",0
OR,97283,"OREGON STATE",0
OR,97286,"OREGON STATE",0
OR,97290,"OREGON STATE",0
OR,97291,"OREGON STATE",0
OR,97292,"OREGON STATE",0
OR,97293,"OREGON STATE",0
OR,97294,"OREGON STATE",0
OR,97296,"OREGON STATE",0
OR,97298,"OREGON STATE",0
OR,97301,"OREGON STATE",0
OR,97302,"OREGON STATE",0
OR,97303,"OREGON STATE",0
OR,97304,"OREGON STATE",0
OR,97305,"OREGON STATE",0
OR,97306,"OREGON STATE",0
OR,97307,"OREGON STATE",0
OR,97308,"OREGON STATE",0
OR,97309,"OREGON STATE",0
OR,97310,"OREGON STATE",0
OR,97311,"OREGON STATE",0
OR,97312,"OREGON STATE",0
OR,97314,"OREGON STATE",0
OR,97317,"OREGON STATE",0
OR,97321,"OREGON STATE",0
OR,97322,"OREGON STATE",0
OR,97324,"OREGON STATE",0
OR,97325,"OREGON STATE",0
OR,97326,"OREGON STATE",0
OR,97327,"OREGON STATE",0
OR,97329,"OREGON STATE",0
OR,97330,"OREGON STATE",0
OR,97331,"OREGON STATE",0
OR,97333,"OREGON STATE",0
OR,97335,"OREGON STATE",0
OR,97336,"OREGON STATE",0
OR,97338,"OREGON STATE",0
OR,97339,"OREGON STATE",0
OR,97341,"OREGON STATE",0
OR,97342,"OREGON STATE",0
OR,97343,"OREGON STATE",0
OR,97344,"OREGON STATE",0
OR,97345,"OREGON STATE",0
OR,97346,"OREGON STATE",0
OR,97347,"OREGON STATE",0
OR,97348,"OREGON STATE",0
OR,97350,"OREGON STATE",0
OR,97351,"OREGON STATE",0
OR,97352,"OREGON STATE",0
OR,97355,"OREGON STATE",0
OR,97357,"OREGON STATE",0
OR,97358,"OREGON STATE",0
OR,97360,"OREGON STATE",0
OR,97361,"OREGON STATE",0
OR,97362,"OREGON STATE",0
OR,97364,"OREGON STATE",0
OR,97365,"OREGON STATE",0
OR,97366,"OREGON STATE",0
OR,97367,"OREGON STATE",0
OR,97368,"OREGON STATE",0
OR,97369,"OREGON STATE",0
OR,97370,"OREGON STATE",0
OR,97371,"OREGON STATE",0
OR,97373,"OREGON STATE",0
OR,97374,"OREGON STATE",0
OR,97375,"OREGON STATE",0
OR,97376,"OREGON STATE",0
OR,97377,"OREGON STATE",0
OR,97378,"OREGON STATE",0
OR,97380,"OREGON STATE",0
OR,97381,"OREGON STATE",0
OR,97383,"OREGON STATE",0
OR,97384,"OREGON STATE",0
OR,97385,"OREGON STATE",0
OR,97386,"OREGON STATE",0
OR,97388,"OREGON STATE",0
OR,97389,"OREGON STATE",0
OR,97390,"OREGON STATE",0
OR,97391,"OREGON STATE",0
OR,97392,"OREGON STATE",0
OR,97394,"OREGON STATE",0
OR,97396,"OREGON STATE",0
OR,97401,"OREGON STATE",0
OR,97402,"OREGON STATE",0
OR,97403,"OREGON STATE",0
OR,97404,"OREGON STATE",0
OR,97405,"OREGON STATE",0
OR,97406,"OREGON STATE",0
OR,97407,"OREGON STATE",0
OR,97408,"OREGON STATE",0
OR,97409,"OREGON STATE",0
OR,97410,"OREGON STATE",0
OR,97411,"OREGON STATE",0
OR,97412,"OREGON STATE",0
OR,97413,"OREGON STATE",0
OR,97414,"OREGON STATE",0
OR,97415,"OREGON STATE",0
OR,97416,"OREGON STATE",0
OR,97417,"OREGON STATE",0
OR,97419,"OREGON STATE",0
OR,97420,"OREGON STATE",0
OR,97423,"OREGON STATE",0
OR,97424,"OREGON STATE",0
OR,97426,"OREGON STATE",0
OR,97429,"OREGON STATE",0
OR,97430,"OREGON STATE",0
OR,97431,"OREGON STATE",0
OR,97432,"OREGON STATE",0
OR,97434,"OREGON STATE",0
OR,97435,"OREGON STATE",0
OR,97436,"OREGON STATE",0
OR,97437,"OREGON STATE",0
OR,97438,"OREGON STATE",0
OR,97439,"OREGON STATE",0
OR,97440,"OREGON STATE",0
OR,97441,"OREGON STATE",0
OR,97442,"OREGON STATE",0
OR,97443,"OREGON STATE",0
OR,97444,"OREGON STATE",0
OR,97446,"OREGON STATE",0
OR,97447,"OREGON STATE",0
OR,97448,"OREGON STATE",0
OR,97449,"OREGON STATE",0
